발생일,위도,경도,CODE,Province,City,Dong
2022-01-02,37.49480553709122,126.88798119906753,1153010200.0,서울특별시,구로구,구로동
2022-01-02,37.58702545516594,127.08130410202698,1126010100.0,서울특별시,중랑구,면목동
2022-01-03,37.51778091941632,126.94498581705228,1156011000.0,서울특별시,영등포구,여의도동
2022-01-03,37.664488222366536,127.06618980148242,1135010500.0,서울특별시,노원구,상계동
2022-01-03,37.664488222366536,127.06618980148242,1135010500.0,서울특별시,노원구,상계동
2022-01-03,37.57351907533687,126.82040999408802,1150010900.0,서울특별시,강서구,방화동
2022-01-03,37.49003982543945,126.9539031982422,1162010100.0,서울특별시,관악구,봉천동
2022-01-03,37.64067359867037,127.0227851364064,1130510300.0,서울특별시,강북구,수유동
2022-01-03,37.65847015063814,127.06532315391138,1135010500.0,서울특별시,노원구,상계동
2022-01-03,37.4554875240097,127.069155677107,1165010900.0,서울특별시,서초구,내곡동
2022-01-03,37.55657392774224,126.94593627462494,1144010800.0,서울특별시,마포구,대흥동
2022-01-03,37.48295593261719,126.89136505126952,1153010200.0,서울특별시,구로구,구로동
2022-01-03,37.49003982543945,126.9539031982422,1162010100.0,서울특별시,관악구,봉천동
2022-01-03,37.55893,127.00592778333332,1114014400.0,서울특별시,중구,장충동2가
2022-01-03,37.67330212455549,127.08380120880744,1135010500.0,서울특별시,노원구,상계동
2022-01-03,37.56603666666667,127.177345,1174011000.0,서울특별시,강동구,강일동
2022-01-03,37.5796653058195,126.998962996348,1111016600.0,서울특별시,종로구,연건동
2022-01-03,37.475884876292646,126.9732063742946,1162010300.0,서울특별시,관악구,남현동
2022-01-03,37.4561173284793,127.069468766967,1165010900.0,서울특별시,서초구,내곡동
2022-01-03,37.49043628039187,126.87512542725256,1153010200.0,서울특별시,구로구,구로동
2022-01-03,37.47564666666667,127.12877783333332,1171010900.0,서울특별시,송파구,장지동
2022-01-03,37.595907097642346,126.95759930224308,1141011100.0,서울특별시,서대문구,홍제동
2022-01-03,37.5086029766274,127.125987220197,1171011100.0,서울특별시,송파구,방이동
2022-01-03,37.50044712039726,127.06528136951388,1168010600.0,서울특별시,강남구,대치동
2022-01-03,37.55179062674495,126.8634517306128,1150010200.0,서울특별시,강서구,등촌동
2022-01-03,37.5146736,127.0064857,1165010600.0,서울특별시,서초구,잠원동
2022-01-03,37.5460383893486,127.04477423882268,1120011400.0,서울특별시,성동구,성수동1가
2022-01-03,37.498628333333336,127.0610805,1168010600.0,서울특별시,강남구,대치동
2022-01-03,37.57346286243544,126.82047521934749,1150010900.0,서울특별시,강서구,방화동
2022-01-03,37.57344713813539,126.8205035572057,1150010900.0,서울특별시,강서구,방화동
2022-01-03,37.6395926787044,127.027862611585,1130510200.0,서울특별시,강북구,번동
2022-01-03,37.5460383893486,127.04477423882268,1120011400.0,서울특별시,성동구,성수동1가
2022-01-03,37.63577841518173,127.03447002923838,1130510200.0,서울특별시,강북구,번동
2022-01-03,37.6112071059196,127.02127547776196,1129013400.0,서울특별시,성북구,길음동
2022-01-03,37.62239447181115,127.08670616494442,1135010300.0,서울특별시,노원구,공릉동
2022-01-03,37.5135499,126.9261791,1156013200.0,서울특별시,영등포구,신길동
2022-01-03,37.6060618716921,127.09537913794564,1126010600.0,서울특별시,중랑구,신내동
2022-01-03,37.61428734238025,127.05338060121676,1129013800.0,서울특별시,성북구,장위동
2022-01-03,37.507301203865225,127.00887839981016,1165010700.0,서울특별시,서초구,반포동
2022-01-03,37.5796653058195,126.998962996348,1111016600.0,서울특별시,종로구,연건동
2022-01-03,37.55183572886677,126.86349691545377,1150010200.0,서울특별시,강서구,등촌동
2022-01-03,37.6352767944336,127.0344467163086,1130510200.0,서울특별시,강북구,번동
2022-01-03,37.552557443617566,126.91806000086268,1144012000.0,서울특별시,마포구,서교동
2022-01-03,37.63577841518173,127.03447002923838,1130510200.0,서울특별시,강북구,번동
2022-01-03,37.54888629355291,126.87919098014818,1150010100.0,서울특별시,강서구,염창동
2022-01-03,37.61783869607306,127.0551048113077,1129013800.0,서울특별시,성북구,장위동
2022-01-03,37.50151029347104,126.90484448743356,1156013200.0,서울특별시,영등포구,신길동
2022-01-03,37.5086029766274,127.125987220197,1171011100.0,서울특별시,송파구,방이동
2022-01-03,37.52010849559187,126.9861314925729,1117013500.0,서울특별시,용산구,용산동6가
2022-01-03,37.49307536305576,127.02993771250944,1168010100.0,서울특별시,강남구,역삼동
2022-01-03,37.47787673796326,126.9515889262891,1162010100.0,서울특별시,관악구,봉천동
2022-01-03,37.56842051238118,127.00950821068706,1114014800.0,서울특별시,중구,을지로6가
2022-01-04,37.473895608306776,127.1141468456165,1168011300.0,서울특별시,강남구,율현동
2022-01-04,37.57329390603628,127.0021104375778,1111016000.0,서울특별시,종로구,연지동
2022-01-04,37.6098073,127.0636425,1129013900.0,서울특별시,성북구,석관동
2022-01-04,37.5983815,127.0933898,1126010200.0,서울특별시,중랑구,상봉동
2022-01-04,37.51334381103516,127.06136322021484,1168010500.0,서울특별시,강남구,삼성동
2022-01-04,37.55917392816962,127.1445218145216,1174010700.0,서울특별시,강동구,암사동
2022-01-04,37.51386112817122,127.0604915101859,1168010500.0,서울특별시,강남구,삼성동
2022-01-04,37.5157995588749,127.10649064970508,1171010200.0,서울특별시,송파구,신천동
2022-01-04,37.48689112751104,126.91318779864469,1162010200.0,서울특별시,관악구,신림동
2022-01-04,37.51906247294661,127.05023587261344,1168010400.0,서울특별시,강남구,청담동
2022-01-04,37.6036537,127.0147206,1129013300.0,서울특별시,성북구,정릉동
2022-01-04,37.51556333333333,126.92727,1156011000.0,서울특별시,영등포구,여의도동
2022-01-04,37.50017105784368,126.90898527508642,1156013200.0,서울특별시,영등포구,신길동
2022-01-04,37.513110989932414,126.8970959090918,1156011900.0,서울특별시,영등포구,문래동1가
2022-01-04,37.48868398544949,126.9299289391262,1162010100.0,서울특별시,관악구,봉천동
2022-01-04,37.593960046105984,126.91438555225608,1138010900.0,서울특별시,은평구,신사동
2022-01-04,37.47757140242523,126.98181214589232,1165010100.0,서울특별시,서초구,방배동
2022-01-04,37.50417705641512,126.9757069962213,1159010600.0,서울특별시,동작구,동작동
2022-01-04,37.57701561245273,126.98647188375342,1111014800.0,서울특별시,종로구,계동
2022-01-04,37.6554512933741,127.06634043368706,1135010500.0,서울특별시,노원구,상계동
2022-01-04,37.63378127585939,127.0647265788476,1135010400.0,서울특별시,노원구,하계동
2022-01-04,37.5157995588749,127.10649064970508,1171010200.0,서울특별시,송파구,신천동
2022-01-04,37.562822,126.8311161,1150010500.0,서울특별시,강서구,마곡동
2022-01-04,37.53199872332464,126.83098332764736,1147010300.0,서울특별시,양천구,신월동
2022-01-04,37.5544183441198,126.95702866751276,1144010100.0,서울특별시,마포구,아현동
2022-01-04,37.54681011929803,126.95297058081474,1144010200.0,서울특별시,마포구,공덕동
2022-01-04,37.566646403918185,126.827741409337,1150010500.0,서울특별시,강서구,마곡동
2022-01-04,37.5048384,126.916661,1156013200.0,서울특별시,영등포구,신길동
2022-01-04,37.47783294511889,126.8881309001359,1154510100.0,서울특별시,금천구,가산동
2022-01-04,37.516314983898624,126.9063301115052,1156010500.0,서울특별시,영등포구,영등포동4가
2022-01-04,37.56324406401974,126.8340621382144,1150010500.0,서울특별시,강서구,마곡동
2022-01-04,37.5137112,126.9259064,1156013200.0,서울특별시,영등포구,신길동
2022-01-04,37.5135855,126.9258956,1156013200.0,서울특별시,영등포구,신길동
2022-01-04,37.5157995588749,127.10649064970508,1171010200.0,서울특별시,송파구,신천동
2022-01-04,37.48603618996457,126.90021700082715,1156013300.0,서울특별시,영등포구,대림동
2022-01-04,37.57346057552808,126.8204525847435,1150010900.0,서울특별시,강서구,방화동
2022-01-04,37.48722195286956,126.87729042029834,1153010200.0,서울특별시,구로구,구로동
2022-01-04,37.48099166394314,126.95267268036052,1162010100.0,서울특별시,관악구,봉천동
2022-01-04,37.6036537,127.0147206,1129013300.0,서울특별시,성북구,정릉동
2022-01-04,37.61467074094492,127.0954779114238,1126010600.0,서울특별시,중랑구,신내동
2022-01-04,37.48100518812931,126.95269528402622,1162010100.0,서울특별시,관악구,봉천동
